graphname clust_min clust_max clust_mean clust_stdev clust_const deg_min deg_max deg_mean deg_stdev deg_const percent_pos weight_min weight_max weight_mean weight_stdev weight_const chromatic disconnected assortativity avg_neighbor_deg_min avg_neighbor_deg_max avg_neighbor_deg_mean avg_neighbor_deg_stdev avg_neighbor_deg_const avg_deg_conn_min avg_deg_conn_max avg_deg_conn_mean avg_deg_conn_stdev avg_deg_conn_const core_min core_max core_mean core_stdev core_const mis clust_log_kurtosis deg_log_kurtosis weight_log_kurtosis avg_neighbor_deg_log_kurtosis avg_deg_conn_log_kurtosis core_log_kurtosis clust_log_abs_skew deg_log_abs_skew weight_log_abs_skew avg_neighbor_deg_log_abs_skew avg_deg_conn_log_abs_skew core_log_abs_skew clust_skew_positive deg_skew_positive weight_skew_positive avg_neighbor_deg_skew_positive avg_deg_conn_skew_positive core_skew_positive log_n log_m log_norm_ev1 log_norm_ev2 log_ev_ratio density_%_*_1000 permutation_1 permutation_2 permutation_3
g001026 0 1 0,0888889 0,257241 0 0,0123457 0,0493827 0,031617 0,00946476 0 1 0,000266001 1 0,261983 0,198504 0 0,0365854 0 0,0550922 0,0205761 0,0452675 0,0343646 0,00572558 0 0,033642 0,0362654 0,0347351 0,000953643 0 0,0123457 0,0246914 0,0216802 0,00530166 0 0,487805 2,44739 1,34402 1,68939 1,46001 1,1286 1,23039 1,38218 0,526173 0,771011 0,612448 0,500533 0,785143 1 0 1 0 1 0 4,40672 4,65396 16,4268 14,8818 1,54507 3162 849 1233 214
g001028 0 0,333333 0,0634921 0,130892 0 0,00165837 0,0066335 0,00462368 0,00121999 0 1 0,00209126 1 0,241055 0,188592 0 0,00496689 0 0,13245 0,00221117 0,0066335 0,00491129 0,000754433 0 0,00468639 0,00521796 0,0049056 0,000201081 0 0,00165837 0,00331675 0,00314926 0,000499701 0 0,433775 1,5008 1,52322 1,53977 1,56466 1,04532 2,19878 0,946425 0,540636 0,70865 0,531243 0,442411 1,29429 1 0 1 0 1 0 6,40357 6,73578 16,4864 13,8643 2,62213 462 767 1850 99
g001029 0 0,666667 0,149206 0,218126 0 0,00106724 0,00640342 0,00425301 0,000707127 0 1 0,00001 1 0,160054 0,366553 0 0,00533049 0 0,273505 0,00160085 0,00533618 0,00433308 0,000452334 0 0,00213447 0,00458017 0,0037248 0,000933732 0 0,00106724 0,00320171 0,00315961 0,000250169 0 0,381663 1,29417 1,57585 1,69401 2,20863 1,03227 3,89283 0,736766 0,321759 1,0491 0,690793 0,551414 2,01836 1 0 1 0 0 0 6,84375 7,53316 14,4369 11,8598 2,57708 425 2397 1026 3
g001030 0,0357143 0,3 0,114415 0,062939 0 0,0403226 0,185484 0,0949677 0,0264804 0 1 1 1 1 0 1 56 0 -0,0141959 0,0806452 0,135305 0,10247 0,00854961 0 0,097723 0,109677 0,102511 0,00276395 0 0,0403226 0,0645161 0,0625161 0,00428632 0 0,24 1,85923 1,42831 0 1,67017 1,59655 2,33468 0,892254 0,414224 0 0,361932 0,464647 1,22027 1 1 1 1 1 0 4,82831 6,60123 3,04749 0,0425661 3,00492 9497 2414 688 2059
g001031 0,173684 0,253131 0,219156 0,0194524 0 0,0820821 0,121121 0,1001 0,00568812 0 1 0,0249589 1 0,260014 0,105046 0 34 0 0,00367156 0,0983205 0,102263 0,100422 0,000577813 0 0,0997128 0,100869 0,100374 0,000207688 0 0,0820821 0,0860861 0,0860711 0,000169802 0 42 1,32731 1,36347 1,61865 1,42351 1,8001 5,81278 0,0865602 0,0269066 0,597976 0,131639 0,61386 2,85235 0 1 1 0 0 0 6,90776 10,8198 7,43102 3,42053 4,01048 10010 1164 2365 1266
g001033 0 0,0512821 0,019425 0,0166102 0 0,00782473 0,0406886 0,020222 0,00551147 0 1 0,253968 1 0,474188 0,194699 0 0,0125 0 -0,00538862 0,0156495 0,0288645 0,0217303 0,00159081 0 0,0201402 0,0235785 0,0217685 0,000692016 0 0,00782473 0,0140845 0,013637 0,00102148 0 0,226562 1,05151 1,40427 1,30162 1,6075 1,79707 2,50833 0,286517 0,353952 0,594128 0,160598 0,483665 1,31678 1 1 1 1 1 0 6,46147 8,32724 8,96602 5,43364 3,53238 2022 1589 1720 2102
g001034 0,0384615 0,0635294 0,0502554 0,0080114 0 0,029029 0,0770771 0,0500501 0,00690966 0 1 0,1 1 0,550556 0,287688 0 18 0 -0,00133731 0,0480268 0,0542636 0,0510054 0,000964291 0 0,0503592 0,0527055 0,0510701 0,000426262 0 0,029029 0,038038 0,0379319 0,000706939 0 89 0,976834 1,41166 1,02071 1,41455 2,00982 4,50294 0,183564 0,165853 0,00420366 0,154196 0,886632 2,28483 1 1 0 1 1 0 6,90776 10,1266 5,83196 1,18335 4,64861 5005 1518 923 91
g001036 0,786323 0,792531 0,789954 0,00183175 0 0,708543 0,859296 0,79 0,0298502 0 0,506456 -1 1 0,00501368 0,587104 0 0,3 0 -0,00304574 0,788261 0,793576 0,791131 0,000995603 0 0,78944 0,792056 0,790931 0,000690156 0 0,708543 0,723618 0,723442 0,0013649 0 25 1,07886 1,31722 1,02349 1,37122 1,34683 4,46922 0,411563 0,0178293 0,0199518 0,112701 0,434603 2,28682 0 1 0 0 0 0 5,29832 9,66275 4,22328 2,28984 1,93344 79000 1463 2107 1451
g001038 0 1 0,0686869 0,230507 0 0,00628931 0,0754717 0,0251572 0,01323 0 1 0,289474 1 0,379359 0,129352 0 25 0 -0,00976093 0,0125786 0,0691824 0,0324114 0,0089253 0 0,0274443 0,0383076 0,0327762 0,00289565 0 0,00628931 0,0188679 0,0158412 0,00397596 0 0,44375 2,76104 1,66653 2,14091 1,78779 1,35229 1,34753 1,53733 0,716597 1,18285 0,690093 0,356079 0,673462 1 1 1 1 1 0 5,07517 5,76832 8,04289 5,82239 2,2205 2516 2496 769 2302
g001039 0,369318 1 0,45441 0,149577 0 0,030303 0,0909091 0,0779221 0,0168946 0 1 0,0539023 1 0,0833787 0,0476765 0 0,0467033 0 0,409091 0,0606061 0,0853994 0,0800866 0,00691144 0 0,0606061 0,0853994 0,0730028 0,0101219 0 0,030303 0,0743802 0,0669331 0,0103761 0 0,0796703 2,38968 1,30615 4,49377 1,30615 0,916291 1,8708 1,28398 0,617409 2,05508 0,617409 4,4742E-13 0,904265 1 0 1 0 0 0 5,89715 8,54636 4,0488 0,750222 3,29858 7792 1618 2532 1936
g001040 0 0 0 0 1 0,0105263 0,0210526 0,0166437 0,00323073 0 1 0,384615 1 0,649516 0,304702 0 0,0157068 0 0,215512 0,0105263 0,0210526 0,0171282 0,00205119 0 0,0154462 0,0180068 0,0168348 0,00105652 0 0,0105263 0,0105263 0,0105263 0 1 0,424084 0 1,26171 0,731835 1,43906 0,916291 0 0 0,104348 0,247544 0,307594 0,261504 0 1 0 1 0 0 1 5,25227 5,71043 5,41364 2,94892 2,46472 1664 1590 1799 2191
g001041 0,335615 0,433661 0,376001 0,0342842 0 0,171604 0,812053 0,282577 0,115347 0 1 0,0228795 1 0,488386 0,136402 0 0,0908163 0 -0,0662402 0,29261 0,376432 0,332728 0,0173492 0 0,294473 0,373152 0,329087 0,0153682 0 0,171604 0,174668 0,174597 0,000347283 0 0,0377551 0,939602 2,46249 1,31732 1,20059 1,38643 3,66469 0,377656 1,27438 0,0890247 0,055528 0,24815 1,8965 1 1 0 1 0 0 6,88755 11,8171 6,47841 1,74915 4,72926 28258 1549 1136 109
g001042 0 0,0909091 0,025043 0,0225155 0 0,00782473 0,0422535 0,020222 0,00556192 0 1 0,256579 1 0,338295 0,062458 0 0,0125 0 -0,0142877 0,0143975 0,0294731 0,0217748 0,00171939 0 0,0211725 0,0224888 0,0217552 0,000376788 0 0,00782473 0,0140845 0,0135759 0,00112442 0 0,228125 1,64144 1,48392 3,36898 1,57428 1,12852 2,47704 0,731564 0,350113 1,76754 0,182028 0,296171 1,30483 1 1 1 1 1 0 6,46147 8,32724 8,5637 5,06516 3,49854 2022 1607 570 194
g001043 0 0,333333 0,0277778 0,0833333 0 0,00480769 0,0192308 0,013572 0,00373958 0 1 0,00006294 1 0,267057 0,219039 0 0,0191388 0 0,101868 0,00721154 0,0192308 0,0145055 0,00219057 0 0,0138221 0,0150448 0,0143499 0,000504858 0 0,00480769 0,00961538 0,00906331 0,00153279 0 0,430622 2,44074 1,53468 1,54486 1,41793 0,854441 2,05899 1,37699 0,610115 0,716628 0,467652 0,219066 1,22853 1 0 1 0 1 0 5,34233 5,68698 16,4375 14,3263 2,11122 1357 229 1439 2483
g001044 0 0 0 0 1 0,00239091 0,00239091 0,00239091 0 1 1 0,00000045219 1 0,00659845 0,0364014 0 0,00238949 0 0 0,00239091 0,00239091 0,00239091 0 1 0,00239091 0,00239091 0,00239091 0 1 0,00239091 0,00239091 0,00239091 0 1 0,483871 0 0 5,98851 0 0 0 0 0 2,9221 0 0 0 1 1 1 1 1 1 7,42297 8,11612 5,82513 4,8066 1,01853 239 2406 1021 2021
g001045 0 0 0 0 1 0,000546448 0,00218579 0,00110185 0,000362893 0 1 0,0393701 1 0,12007 0,0583751 0 0,00163845 0 -0,0388436 0,000728597 0,00218579 0,00123339 0,000243794 0 0,00119688 0,00135182 0,00126427 0,0000604186 0 0,000546448 0,0010929 0,000655678 0,000218534 0 0,499181 0 1,41448 3,65787 1,56621 0,93987 1,44752 0 0,241231 1,66803 0,526054 0,289761 0,916632 1 1 1 1 1 1 7,51262 7,52078 12,5682 10,0518 2,51644 110 1347 1389 2363
g001047 0,194329 0,207371 0,200834 0,00322366 0 0,153365 0,244131 0,2 0,0159633 0 1 0,254777 1 0,341736 0,0885371 0 0,0578125 0 -0,000486316 0,197913 0,204728 0,201275 0,00121921 0 0,199371 0,20266 0,201287 0,000595978 0 0,153365 0,167449 0,167251 0,00110095 0 0,0375 1,34205 1,35186 2,60704 1,32185 1,7674 4,36702 0,0896825 0,0189795 1,43364 0,0162558 0,494508 2,18557 1 0 1 1 0 0 6,46147 10,6188 8,57758 3,82243 4,75515 20000 2518 1133 2065
g001048 0 0,0666667 0,0037037 0,0152708 0 0,00628931 0,081761 0,0251572 0,0118082 0 1 0,294915 1 0,364481 0,0953467 0 25 0 -0,0774267 0,0125786 0,0566038 0,031208 0,00754562 0 0,0251572 0,0351153 0,0301948 0,00259289 0 0,00628931 0,0188679 0,0163522 0,00399012 0 0,45 2,83667 1,88636 2,73757 1,59443 1,35771 1,52267 1,58526 0,686082 1,48121 0,545213 0,0271415 0,847337 1 1 1 1 0 0 5,07517 5,76832 7,94483 5,90275 2,04208 2516 2585 1263 2099
g001049 0 0,166667 0,0111111 0,041574 0 0,00724638 0,0289855 0,0210614 0,00595221 0 1 0,00414696 1 0,207411 0,171053 0 0,028777 0 0,178101 0,00966184 0,0289855 0,0225255 0,00370244 0 0,0203301 0,0240505 0,0223044 0,00132136 0 0,00724638 0,0144928 0,0135022 0,00248928 0 0,453237 2,64415 1,47082 2,13524 1,59841 1,10137 1,86781 1,49837 0,565508 0,995277 0,60495 0,228136 1,1363 1 0 1 0 0 0 4,93447 5,30827 16,4811 14,6712 1,80992 2106 959 2476 1914
g001052 0 0,333333 0,0555556 0,124226 0 0,00429185 0,0171674 0,0121419 0,00306271 0 1 0,00164489 1 0,23697 0,183076 0 0,017094 0 0,0659058 0,00572246 0,0171674 0,0128618 0,00197599 0 0,0123391 0,0131537 0,0127481 0,000315125 0 0,00429185 0,00858369 0,00821687 0,00119991 0 0,444444 1,64866 1,62179 1,80439 1,7661 0,896136 2,37894 1,02563 0,62431 0,861464 0,698765 0,0107488 1,3776 1 0 1 0 0 0 5,45532 5,80212 16,4566 14232 2,2246 1214 2087 1223 1756
g001053 0,0470494 0,6 0,372591 0,129463 0 0,00500501 0,136136 0,0118398 0,0124326 0 1 1 1 1 0 1 7 0 -0,0629984 0,00850851 0,0706421 0,0262572 0,00982134 0 0,0156274 0,033033 0,0231186 0,00303814 0 0,00500501 0,00600601 0,006002 0,0000631821 0 318 1,44405 3,85991 0 1,61444 1,58905 5,51747 0,437519 1,91792 0 0,626508 0,334128 2,81639 0 1 1 1 1 0 6,90776 8,68508 4,47638 0,819686 3,65669 1184 1795 2628 736
g001054 0,442396 0,571175 0,485126 0,0244227 0 0,306884 0,461377 0,386966 0,0194016 0 1 0,266751 1 0,608458 0,15067 0 0,169333 0 0,997384 0,380667 0,394169 0,387935 0,0019672 0 0,382301 0,392372 0,386728 0,00131914 0 0,306884 0,310763 0,310759 0,0000922342 0 0,00113104 2,11671 2,19511 1,22398 1,83152 1,68076 6,9646 1,05589 0,32548 0,178264 0,469276 0,352293 3,45533 1 0 1 0 1 0 8,73053 15,8183 7,95118 2,75444 5,19674 38697 1140 1172 924
g001057 0 0 0 0 1 0,00156495 0,0156495 0,00469484 0,00260694 0 1 0,404762 1 0,510516 0,126464 0 0,00625 0 0,0220131 0,00260824 0,0140845 0,00616531 0,00186057 0 0,00586392 0,00766823 0,00642626 0,000534328 0 0,00156495 0,00312989 0,00283402 0,000612767 0 0,503125 0 1,70291 2,48045 1,67989 1,4676 1,50904 0 0,773875 1,40426 0,66178 0,769904 0,950965 1 1 1 1 1 0 6,46147 6,86693 8,69991 5,95672 2,74319 469 1264 2454 2054
g001059 0,187282 0,212709 0,198111 0,00721304 0 0,144201 0,266458 0,2 0,0225885 0 1 0,262987 1 0,357347 0,103823 0 0,06875 0 0,0033435 0,194478 0,209414 0,202539 0,00239983 0 0,199647 0,205125 0,202481 0,0010648 0 0,144201 0,15674 0,156573 0,00102327 0 0,06875 1,13286 1,31917 2,38043 1,37585 1,69538 4,39699 0,294395 0,19541 1,3196 0,118458 0,195063 2,20198 1 1 1 0 0 0 5,76832 9,23093 8,24514 4,19443 4,05071 20000 2075 427 682
g001060 0,454454 0,461102 0,458614 0,00159572 0 0,393713 0,526946 0,457363 0,019586 0 1 0,000000283046 1 0,0918809 0,091543 0 0,121076 0 -0,00602415 0,455876 0,461242 0,458207 0,000861882 0 0,457569 0,460167 0,458283 0,000474614 0 0,393713 0,411677 0,411571 0,000936291 0 0,0179372 1,41902 1,38213 2,25593 1,41733 2,14044 5,3907 0,452075 0,00448243 1,08195 0,00598774 1,02914 2,65456 0 0 1 1 1 0 6,50578 11,5346 -0,172503 -5,39428 5,22177 45736 1548 1718 1825
g001061 0,248002 0,254933 0,252716 0,00155933 0 0,223386 0,272833 0,247818 0,00766862 0 1 0,000930829 1 0,00187167 0,00324578 0 0,055814 0 -0,00220221 0,247043 0,249017 0,248056 0,000317315 0 0,247312 0,248608 0,248058 0,000169364 0 0,223386 0,228621 0,228606 0,000234198 0 0,0139535 1,65477 1,35278 10,2021 1,32382 2,27781 5,66593 0,665816 0,0111545 4,68878 0,0356568 0,132503 2,85701 0 1 1 0 0 0 7,45008 12,8114 5,09605 1,58161 3,51444 24782 761 481 2620
g001065 0 0 0 0 1 0,00501253 0,0100251 0,00952381 0,00106332 0 1 0,0222222 1 0,40076 0,387355 0 5 0 0,623688 0,0075188 0,0100251 0,00956976 0,000711569 0 0,0075188 0,00988583 0,00855534 0,000988436 0 0,00501253 0,00501253 0,00501253 0 1 455 0 1,88031 0,885274 1,51658 0,916291 0 0 1,05974 0,454455 0,860611 0,350499 0 1 0 1 0 1 1 5,99146 6,63332 6,81603 4,34234 2,47369 952 359 425 2020
g001066 0,487066 0,489045 0,487912 0,000581426 0 0,461786 0,497828 0,47852 0,00466269 0 1 0,0000126371 1 0,000032988 0,000375715 0 0,0918597 0 0,999908 0,47833 0,47882 0,478565 0,0000608118 0 0,478405 0,478694 0,478565 0,0000282767 0 0,461786 0,464682 0,46468 0,0000596336 0 0,0019305 1,14089 1,37895 15,5126 1,41032 2,58636 7,44781 0,288264 0,0256572 7,65029 0,0072012 0,0821892 3,68859 1 1 1 1 0 0 8,73488 16,0394 6,02491 3,76744 2,25747 47852 740 158 935
g001069 0 0 0 0 1 0,00156495 0,0172144 0,00469484 0,00266788 0 1 0,282313 1 0,37049 0,10208 0 0,00625 0 -0,046774 0,00234742 0,0172144 0,00634064 0,00201189 0 0,00582942 0,0068755 0,00618924 0,000303597 0 0,00156495 0,00312989 0,00279245 0,000643592 0 0,5125 0 1,74466 2,34158 1,86784 1,36968 1,3642 0 0,773575 1,32539 0,765069 0,557813 0,868344 1 1 1 1 1 0 6,46147 6,86693 8,73633 6,16001 2,57632 469 1045 2383 2424
g001071 0 0 0 0 1 0,0175439 0,0175439 0,0175439 0 1 0,489796 -0,956119 1 0,000231311 0,317157 0 0,0116618 0 0 0,0175439 0,0175439 0,0175439 0 1 0,0175439 0,0175439 0,0175439 0 1 0,0175439 0,0175439 0,0175439 0 1 0,341108 0 0 1,38565 0 0 0 0 0 0,0444855 0 0 0 1 1 1 1 1 1 5,83773 6,93634 14,1926 12,0601 2,1325 1754 992 2111 852
g001072 0 0,333333 0,0266667 0,0836217 0 0,0126582 0,113924 0,0379747 0,0214631 0 1 0,288961 1 0,444481 0,170699 0 0,05 0 -0,0952162 0,0253165 0,113924 0,0513984 0,0160314 0 0,0379747 0,0548523 0,0491437 0,00490461 0 0,0126582 0,0253165 0,0224684 0,00528585 0 0,4625 2,5704 1,7054 1,30607 1,96665 1,48396 1,31769 1,45099 0,752888 0,638398 0,822407 0,669697 0,840319 1 1 1 1 0 0 4,38203 4,78749 7,82818 6,04723 1,78095 3797 1671 2537 2475
g001073 0 0 0 0 1 0,0100251 0,0100251 0,0100251 0 1 0,48625 -0,956119 1 -0,00577357 0,317829 0 5 0 0 0,0100251 0,0100251 0,0100251 0 1 0,0100251 0,0100251 0,0100251 0 1 0,0100251 0,0100251 0,0100251 0 1 0,5 0 0 1,37843 0 0 0 0 0 0,0342519 0 0 0 1 1 1 1 1 1 5,99146 6,68461 14,5234 12,3378 2,18558 1003 2535 1800 489
g001074 0 0 0 0 1 0,000248108 0,000496216 0,000455409 0,0000609423 0 1 0,00505051 1 0,293504 0,221042 0 0,000620194 0 0,329994 0,00028946 0,000496216 0,000460912 0,0000373616 0 0,000415506 0,000474513 0,000440799 0,0000248146 0 0,000248108 0,000248108 0,000248108 0 1 0,385636 0 1,27786 1,45903 1,3706 0,916291 0 0 0,686424 0,666863 0,606476 0,385274 0 1 0 1 0 1 1 8,99492 9,60225 9,33302 5,59664 3,73638 46 1465 2006 2456
g001075 0 0,333333 0,0454545 0,102763 0 0,0000370124 0,000148049 0,000107964 0,0000271467 0 1 0,00000437315 1 0,179403 0,144064 0 0,000148044 0 0,164317 0,0000493498 0,000148049 0,000113888 0,0000168213 0 0,000107587 0,000121373 0,000113179 0,00000518783 0 0,0000370124 0,0000740247 0,0000712864 0,00000968785 0 0,425515 1,91784 1,57368 1,52713 1,59387 1,07222 2,53339 1,12396 0,548745 0,696377 0,48827 0,484398 1,44814 1 0 1 0 1 0 10,2043 10,5817 16,5324 12,4327 4,09975 11 128 541 1799
g001076 0 0,0357143 0,00548578 0,00993457 0 0,002002 0,023023 0,01001 0,00311438 0 1 0,1 1 0,54966 0,289053 0 7 0 0,00792817 0,00734067 0,0147648 0,0109765 0,0010734 0 0,0105105 0,0124908 0,0111 0,000402887 0 0,002002 0,00700701 0,00663263 0,000741095 0 274 1,81326 1,49796 1,01198 1,48786 2,11908 2,41141 1,02007 0,369117 0,000189331 0,0940969 1,07616 1,24013 1 1 1 1 1 0 6,90776 8,51719 5,87595 2,08898 3,78697 1001 592 1597 1780
g001077 1 1 1 0 1 1 1 1 0 1 1 0,249191 1 0,33111 0,0562269 0 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0,0015625 0 0 3,45257 0 0 0 0 0 1,81039 0 0 0 1 1 1 1 1 1 6,46147 12,2282 8,51788 1,40019 7,11769 100000 2596 53 1864
g001078 0 0,021978 0,00560055 0,00540014 0 0,000750188 0,00825206 0,003986 0,00100466 0 1 0,25 1 0,585194 0,312146 0 0,00225 0 0,00290216 0,00327355 0,00534749 0,00423859 0,000261686 0 0,00405101 0,00483454 0,00426964 0,000132852 0 0,000750188 0,00275069 0,0026928 0,000179873 0 0,20225 1,68879 1,40008 0,912269 1,44812 2,55823 3,14679 0,794047 0,23756 0,315968 0,0912989 1,30334 1,61268 1 1 1 1 1 0 8,29405 10,3697 5,7134 0,981175 4,73223 399 2565 2146 549
g001081 0,782677 0,791104 0,786631 0,00231922 0 0,713568 0,854271 0,786884 0,0284672 0 0,506035 -1 1 0,00698767 0,585895 0 295 0 -0,0078514 0,785521 0,790483 0,787922 0,000982743 0 0,786994 0,789551 0,787885 0,000552472 0 0,713568 0,718593 0,718568 0,000354441 0 0,02 1,16722 1,31291 1,0202 1,34828 1632 5,29333 0,2144 0,161002 0,0185382 0,0707327 0,549329 2,71044 1 0 0 1 1 0 5,29832 9,6588 4,25967 2,24609 2,01358 78688 998 960 1757
g001082 0,0150183 0,0223547 0,0196666 0,00174213 0 0,0141724 0,0280074 0,0200017 0,00183777 0 0,747864 -0,87102 1 0,133628 0,199757 0 0,0055668 0 -0,000783732 0,0196571 0,0207967 0,0201707 0,000166122 0 0,0199831 0,0204343 0,0201742 0,0000585925 0 0,0141724 0,0163658 0,0163454 0,000135026 0 0,0443657 1,38777 1,38793 1,38574 1,3679 2,27934 4,76272 0,538817 0,0950098 0,00272763 0,00338908 0,623691 2,37487 0 1 1 1 1 0 8,68744 12,7696 7,9327 2,43216 5,50054 2000 1904 1174 1168
g001083 0 0,0166667 0,00232514 0,0042153 0 0,000833472 0,00516753 0,00266239 0,00066367 0 1 0,25 1 0,585328 0,312615 0 0,0015 0 0,00228855 0,00214619 0,00369506 0,0028273 0,000174568 0 0,00271371 0,00295188 0,00282332 0,0000420298 0 0,000833472 0,00183364 0,00179397 0,000116132 0 201 1,9558 1379 0,910292 1,45666 2,04046 3,06504 1,0725 0,213574 0,314241 0,116075 0,217499 1,57418 1 1 1 1 0 0 8,69951 10,7772 5,91806 0,980621 4,93744 266 2488 1356 1992
g001084 0 0,166667 0,0111111 0,041574 0 0,0135135 0,108108 0,0540541 0,0228268 0 1 0,1 1 0,512667 0,264146 0 0,0533333 0 -0,0649594 0,045045 0,108108 0,0647091 0,0108676 0 0,0592342 0,0777027 0,0653435 0,00526114 0 0,0135135 0,0405405 0,0365766 0,00757186 0 0,453333 2,64415 1,26183 1,06419 1,81193 1,63114 1,81153 1,49837 0,323357 0,163481 0,752748 0,847922 1,01976 1 1 1 1 1 0 4,31749 5,01064 4,45663 2,47096 1,98567 5405 1648 593 44
g001085 0 1 0,295062 0,367026 0 0 0,0450533 0,00104979 0,00155531 0 1 0,551748 1 0,859715 0,0609047 0 0,00121729 1 -0,0488847 0,000304414 0,0450533 0,00381018 0,0050819 0 0,00129883 0,00487653 0,00280635 0,000674776 0 0 0,000913242 0,000611144 0,000240019 0 0,570907 1,20887 5,57663 1,64006 3,37178 1,58967 1,32692 0,640048 2,59725 0,619275 1,67031 0,141001 0,381288 1 1 0 1 1 0 8,09743 8,64224 7,27475 4,14322 3,13153 105 1511 1057 2528
g001086 0,392857 1 0,844621 0,205935 0 0,000269906 0,071525 0,00158739 0,00230064 0 1 0,132201 1 0,563525 0,123548 0 0,001619 0 -0,0400133 0,0011336 0,0407557 0,00542473 0,00511846 0 0,00242915 0,00607587 0,00420883 0,000749559 0 0,000269906 0,000809717 0,00080389 0,0000397232 0 0,439557 1,13614 5,77093 1,3179 2,47669 1,51313 3,93029 0,606834 2,70886 0,000536895 1,27895 0,32559 2,05876 0 1 0 1 1 0 8,21771 9,29633 4,65299 1,17242 3,48057 159 2034 542 1311
g001087 0,203262 1 0,924675 0,232174 0 0,0939891 1 0,198124 0,264549 0 0,585248 -0,886285 1 0,0497709 0,227507 0 0,112445 0 -0,881065 0,197248 0,949113 0,863311 0,233777 0 0,197248 0,947871 0,303711 0,25452 0 0,0939891 0,111475 0,10533 0,00348891 0 0,888646 2,26256 2,0992 1,38285 2,09265 1,87646 1,29479 1,32391 1,24655 0,00291045 1,24445 1,14044 0,00253841 0 1 1 0 1 0 6,82002 11,3269 6,76994 3,62237 3,14757 19812 2278 1857 1131
g001088 0 0 0 0 1 0,00299401 0,0329341 0,00815086 0,00412269 0 1 1 1 1 0 1 0,00895522 0 0,199999 0,00598802 0,0249501 0,009832 0,00322246 0 0,0089276 0,0133067 0,011494 0,00162708 0 0,00299401 0,00598802 0,00506748 0,00138157 0 0,519403 0 2,17843 0 1,88457 0,932462 0,991915 0 0,845824 0 0,85619 0,349415 0,606773 1 1 1 1 0 0 5,81413 6,12249 3,64865 1,31202 2,33663 815 2507 677 2401
g001089 0 0 0 0 1 0,000549149 0,00768808 0,0021761 0,0004522 0 1 0,00001 1 0,0676294 0,25103 0 0,00219539 0 0,187138 0,0010983 0,00384404 0,0022491 0,000313726 0 0,00203982 0,00274574 0,00252093 0,000237014 0 0,000549149 0,00164745 0,0015736 0,000195134 0 0,405049 0 3,9358 2,62955 2,38411 1141 2,21443 0 1,59099 1,49176 1,13929 0,57576 1,24362 1 1 1 1 0 0 7,50769 8,19146 14,5695 12,3943 2,17517 218 1461 4 333
g001091 0 0 0 0 1 0,00149477 0,00747384 0,00587199 0,0012121 0 1 0,00001 1 0,132331 0,338685 0 0,00597015 0 0,0235245 0,00348779 0,00747384 0,00612602 0,000630959 0 0,0044843 0,00717489 0,00591413 0,000880627 0 0,00149477 0,0044843 0,00375923 0,000751502 0 0,380597 0 1,42948 1,90443 1,55058 1,17476 0,742441 0 0,474744 1,15422 0,181861 0,239573 0,0907181 1 0 1 0 0 0 6,50728 7,18235 14,0963 11,9285 2,16784 587 1058 1061 336
g001092 0,279327 0,308625 0,29465 0,00870143 0 0,221106 0,407035 0,29397 0,0340079 0 0,494188 -1 1 -0,00722051 0,583832 0 0,1 0 -0,0338504 0,28805 0,311772 0,298037 0,00403957 0 0,289447 0,304705 0,297494 0,00316846 0 0,221106 0,236181 0,235578 0,00204492 0 0,07 1,11262 1,53606 1,02925 1,46764 1,56833 3,0921 0,240022 0,392318 0,00884486 0,149182 0,374933 1,60676 0 1 1 1 0 0 5,29832 8,6742 4,74579 2,75082 1,99497 29397 1921 1477 908
g001093 0,0555556 0,222222 0,124128 0,0482986 0 0,020202 0,171717 0,1 0,031117 0 0,492929 -1 1 -0,00222222 0,593411 0 0,07 0 0,0167008 0,0892256 0,137374 0,109349 0,0089668 0 0,0959596 0,117109 0,108662 0,0057208 0 0,020202 0,0707071 0,0668687 0,00866335 0 0,24 1,22002 1,31909 1,02586 1,4292 1,3774 2554 0,442377 0,0879609 0,0261162 0,0178722 0,574493 1,33501 1 1 0 1 0 0 4,60517 6,20456 3,65357 2,05146 1,60211 10000 19 878 1909
g001094 0 0,5 0,15923 0,115267 0 0,0506329 0,202532 0,110759 0,0391945 0 1 0,278846 1 0,375943 0,135856 0 75 0 -0,0362149 0,0976492 0,155063 0,125057 0,0116313 0 0,111652 0,133966 0,124003 0,0062107 0 0,0506329 0,0759494 0,0708861 0,00738095 0 0,2625 1,88378 1,25682 2,11652 1,34681 1,16671 1,46207 0,948528 0,487625 1,16409 0,150254 0,178243 0,765491 1 1 1 1 0 0 4,38203 5,85793 7,62799 5,61718 2,01081 11076 1375 382 1411
g001096 0,04 0,0746753 0,0602702 0,00765475 0 0,0337922 0,0838548 0,06 0,00790558 0 1 1 1 1 0 1 0,02125 0 -0,00271391 0,0570505 0,0648784 0,0610452 0,0011585 0 0,0592119 0,0629693 0,0610461 0,000718713 0 0,0337922 0,0463079 0,0461655 0,000887915 0 0,0925 1,49858 1,38112 0 1,38312 1,79681 4,53143 0,37273 0,0778245 0 0,0957275 0,112769 2,24994 0 1 1 0 0 0 6,68461 9,86141 4,00775 -0,652155 4,6599 6000 2031 1186 2545
